node,insert-node_LocalVariable_Block,insert-node_If_Block,insert-node_Assignment_Block,insert-node_Catch_Try,insert-node_Invocation_Block,is_vul,delete-node_Invocation_LocalVariable,delete-node_Parameter_Method,insert-node_Invocation_LocalVariable,insert-node_Parameter_Method,insert-node_FieldRead_ConstructorCall,delete-node_Block_If,insert-node_BinaryOperator_If,delete-node_Invocation_ConstructorCall,insert-node_Invocation_ConstructorCall,delete-node_FieldRead_ConstructorCall,insert-node_Annotation_Parameter,delete-node_Annotation_Parameter,delete-node_TypeAccess_Invocation,insert-node_TypeAccess_Invocation,insert-node_TypeReference_Invocation,delete-node_TypeReference_Invocation,insert-node_VirtualElement_Annotation,delete-node_VirtualElement_Annotation,delete-node_Annotation_Method,delete-node_Catch_Try,delete-node_Invocation_BinaryOperator,insert-node_ConstructorCall_LocalVariable,update-node_TypeAccess_ThisAccess,delete-node_ConstructorCall_LocalVariable,insert-node_VariableRead_Invocation,insert-node_Block_If,insert-node_Annotation_Method,delete-node_Invocation_Block,delete-node_Invocation_Invocation,delete-node_If_Block,insert-node_ConstructorCall_Invocation,delete-node_LocalVariable_Block,delete-node_Invocation_Return,delete-node_VariableRead_Invocation,move-tree_BinaryOperator_LocalVariable,delete-node_Assignment_Block,move-tree_VariableRead_BinaryOperator,insert-node_FieldRead_Return,insert-node_Invocation_Invocation,move-tree_BinaryOperator_Assignment,delete-node_BinaryOperator_If,delete-node_ConstructorCall_Invocation,move-tree_UnaryOperator_BinaryOperator,insert-node_Invocation_Return,delete-node_FieldRead_Return
delete-node_Annotation_Method,-0.0164350257070943,-0.014658236550232745,-0.00594767540249605,-0.009477625399581021,-0.027007403576279013,0.060706073762162444,0.03947856772825325,0.010066862155089982,-0.0010442653573494436,-0.004502107205675553,-0.00997544853104294,-0.012169899683859727,0.006651237834869878,0.01450668127170895,-0.008003619065791511,0.023238366130368258,0.007780972793017847,-0.0063226571972270105,-0.0008329883116148295,-0.014151627404739797,0.03143443087772342,-0.0053630710858251504,-0.006322657197227032,-0.005793649522351765,1.0,0.0033024856455152185,0.017253459856133087,0.023107992648906846,0.015412784519403977,-0.008678766632739048,-0.014174805075754771,-0.003402916204606135,0.169815785544994,0.019777035296777917,0.0017129838540537396,0.029952594941529985,0.03143056629177428,0.011294567627070148,0.0039158549024700656,-0.003071876067182881,0.0033024856455152072,-0.016511407787956577,-0.004997749473913493,-0.0043776137501937065,-0.007214923479842566,-0.005653739716720168,0.0052508424038538405,-0.010215481138106167,0.008531284151990554,-0.012169899683859725,-0.005211707202958607
delete-node_Catch_Try,-0.008506150105720525,0.0020529481351281745,0.01624269057135588,-0.005101449047270911,-0.003650487298481971,0.043670568873778626,0.00440451439274499,0.015293175542801464,-0.008011906357500492,-0.009046203263232829,-0.0053694085025811225,0.0089281320507839,-0.009307257601994126,-0.004721125362710137,-0.004308046914336422,0.014926539318747649,-0.00372900654691367,-0.0034032484061292862,0.004853399565074315,0.0057370040363380085,-0.002965991283062252,-0.0028867393178926923,-0.003403248406129252,-0.0031185034847789734,0.0033024856455152185,1.0,0.011373651519029589,-0.0036661458498675717,0.00044734093679616073,-0.004671453439384798,-0.004189581441173785,-0.006441935363042979,0.0031093431389069854,0.009112185623576349,0.002849852683521078,0.011203415675629016,-0.005325662857446397,-0.007977322892912581,-0.006727947211228015,0.005566649726932839,-0.004621257785814746,-0.011516664829436163,-0.00920366083990902,-0.0023563047233575063,-0.007252190903895775,-0.0030431953021328407,-0.009636819162297135,0.01289138770465622,-0.0036022012980980156,0.00892813205078394,-0.0028052658365631633
delete-node_Invocation_BinaryOperator,0.0013640465855898837,-0.006894860256083159,0.00017515937154432003,-0.006479510233662338,-0.006303444058535234,0.041160668593307276,-0.00042949760317679517,0.007961847910517019,0.009899133991411877,0.0063570834348380045,-0.006819853931462847,0.016122067484499448,0.0055426020324214976,-0.005996449208572972,-0.0054717853319485935,-0.0064210740067588215,-0.004736328023318548,0.019042683836484105,-0.010100597469578238,-0.0096749566189904,-0.0037671984358711025,0.023860023772445064,-0.004322572404600694,-0.003960908960591612,0.017253459856133087,0.011373651519029589,1.0,-0.004656486682940321,0.020118979723637725,0.02818601583155715,-0.009314717893090439,0.004241376053837829,0.01688710906793914,0.036684664346352105,0.0022525912602681056,0.003937495962689455,0.008220846614533,0.013827039781177665,0.015264532946296845,0.012458287326606561,-0.0058696042708879,-0.007542683652054905,-0.0029136883128641484,-0.0029928164384567194,-0.01841326763918313,-0.0038652576788454737,-0.003843794655971802,-0.0069839555569551895,0.017506143962874254,0.016122067484499392,0.024760123731399686
insert-node_ConstructorCall_LocalVariable,0.030577447864839617,-0.0028403413693470292,0.0026036596316173625,-0.004047092181347701,0.030577447864839753,0.01992861412562493,0.2932315798220046,0.008217637521394214,-0.0063560222353834985,0.007045708010884392,-0.004259670334428402,-0.005196734812974581,-0.007383652982081628,-0.0037453730039326547,-0.003417668749081607,-0.004010593003403658,-0.002958303239014448,-0.0026998721124144114,-0.006308817730343386,-0.0060429631060961815,-0.002352986381006424,-0.00229011404696524,-0.0026998721124144058,-0.002473977678461031,0.023107992648906846,-0.0036661458498675717,-0.004656486682940321,1.0,0.018201136194932393,-0.0037059671702842924,0.0005405896366258652,-0.0051105295767808565,0.007943993718335431,0.010714682919191091,0.009669048307398386,0.0029228553703572052,-0.0042249659481349705,0.006713946186768101,-0.005337429091768977,0.012526344559349697,-0.0036661458498675552,0.0021556586846415934,-0.007301467383056222,-0.0018693085698610167,-0.011500898803809816,-0.002414234034183783,0.005736837020185536,-0.004362167958712738,-0.0028577058349669973,-0.005196734812974573,-0.0022254793350979687
update-node_TypeAccess_ThisAccess,0.0057870209178627246,-0.0001824574486975638,0.0019403399416963638,-0.0015474451570849546,0.014996156687854341,0.012586312384903948,0.08954455727359727,-0.0013841907474592264,0.006934524757671956,0.018117117700114746,-0.0025851505901927987,-0.014044195934413329,0.006114773869908766,0.0101543269704275,0.0018650146472278732,0.017584372031684514,-0.007994825946938677,-0.007296414827621883,-0.004906011499612181,-0.003667412830982439,-0.0063589547966457155,-0.0061890420706925235,0.006735152148573988,0.0239273177962794,0.015412784519403977,0.00044734093679616073,0.020118979723637725,0.018201136194932393,1.0,0.010474361050631261,0.0244206803443203,0.0011101504004862118,0.009337086080555192,0.011363772671706126,-0.0016072893163749833,0.0042596211414698834,0.006580100852311277,0.00488472696669476,-0.007275125202120865,0.0034861171593339162,0.021157569492172887,-0.003417423147268895,0.0013492132544767848,0.015187824343869134,-0.0001648871273518663,0.024843200185064942,-0.010576517445041322,0.0056502416472072005,-0.007722961073362988,0.0006341024920220311,-0.006014366511847013
delete-node_ConstructorCall_LocalVariable,0.0006960953118494099,-0.011979137896808953,0.015827611991567042,-0.005156860491719654,0.01510800653026375,-0.03722747312391887,-0.008217979431641273,-0.008650643675980797,0.41955078307182053,0.024400887150068287,-0.005427730496627613,-0.006621750936754955,0.0014708709621670823,-0.0047724057682081295,-0.004354840501818006,-0.005110352737439343,-0.0037695106541210037,-0.0034402141600266777,0.02996964456669417,-0.0077000266607146275,-0.0029982075925253106,-0.002918094800201606,-0.00344021416002667,0.028786593916464726,-0.008678766632739048,-0.004671453439384798,0.02818601583155715,-0.0037059671702842924,0.010474361050631261,1.0,-0.00441380358160078,-0.006511907039757581,0.0028898028116197605,0.09721433545107244,-0.005341946220231971,0.0060490441245873924,-0.005383509690541031,0.011070267339449644,-0.006801025520879782,0.01387889458396701,-0.004671453439384803,-0.01164175772510521,0.0016935686017157411,-0.0023818986765799894,0.028352303043541784,-0.0030762501941582884,-0.009741493356771347,-0.0055583343784969584,-0.0036413280589993238,0.008692196650559989,-0.002835736361824994
insert-node_VariableRead_Invocation,0.2978469281641974,0.08730082545169161,0.039305721276637465,0.03894580513176214,0.02627234670399599,-0.03722670103940724,-0.01721911974138427,-0.00953377328754312,-0.011995404520430927,0.20774059021813257,0.006966817820587211,-0.011827932294089535,0.0041134972688894565,-0.004633825850974159,-0.011651815760148562,-0.013673265080812002,0.00019533988343216056,-0.009204640572106104,-0.0020195501196494377,0.025126269124815494,-0.008022007341990916,-0.007807657471818338,-0.009204640572106128,-0.008434501474695006,-0.014174805075754771,-0.004189581441173785,-0.009314717893090439,0.0005405896366258652,0.0244206803443203,-0.00441380358160078,1.0,0.006523771472137877,-0.01896416163644535,0.005323222707193624,0.07068828928112528,-0.00404118285713729,-0.007182925878512257,0.047007453116440535,-0.018196830932448078,0.011017092624089585,-0.004189581441173721,0.02006418287460319,0.030086203879964815,-0.00637301056772695,-0.008888342790709405,0.016939879675392105,-0.005834021928900822,-0.01487188522392706,-0.009742741128637638,-0.005938700918820903,-0.00758729914873916
insert-node_Block_If,0.02730975162658669,0.007410615125063287,0.01072440130723196,0.03569353450522117,0.006319204278993091,-0.03180785059036814,0.015759432974624177,0.005254914250936585,0.016310685626301082,-0.01261021553083946,-0.007484841598227927,0.14699897133461634,0.01871645119827612,-0.006581148647616378,0.010863567348169128,0.007349507992962628,-0.005198156055548134,0.01657754440100554,-0.0018591133952205097,-0.01061833852903899,-0.004134528956918445,-0.004024053397951909,-0.004744056114757226,-0.004347127732202154,-0.003402916204606135,-0.006441935363042979,0.004241376053837829,-0.0051105295767808565,0.0011101504004862118,-0.006511907039757581,0.006523771472137877,1.0,-0.012083665854398204,-0.01294742458847693,-0.001017454045148947,-0.028497038525569954,0.006250592940158758,-0.010427356036462852,0.0014850651838270105,-0.003985549280484415,-0.006441935363042982,-0.0031233864571989798,0.01119596245906816,-0.003284638820646478,0.011110479373977314,-0.004242149722448231,0.0018901783901537658,-0.0076649443812443355,-0.005021392227511421,0.0020207730408333467,-0.003910481092563964
insert-node_Annotation_Method,-0.0013826193682566505,-0.008066084696673954,-0.0013447215696599194,-0.009569205865384695,0.035277742668852,-0.06979249852816402,0.011788619504593909,-0.003189892402744757,0.012395843525928457,0.0013165374169026133,8.122451101391649e-05,-0.003940012008282082,0.029982879432113824,-0.008855801575873807,0.029798527067046856,-0.009482904854186127,0.007577703296843253,-0.006383751813950798,-0.008010968418745362,-0.014288371850206394,-0.005563552810106478,-0.005414893407078713,-0.006383751813950811,-0.005849632439969903,0.169815785544994,0.0031093431389069854,0.01688710906793914,0.007943993718335431,0.009337086080555192,0.0028898028116197605,-0.01896416163644535,-0.012083665854398204,1.0,-0.014334023351005894,-0.0202398621276795,-0.027556093994831877,0.0002456503789107098,-0.018766881097841356,0.003642933276196598,0.01534869160507886,0.0031093431389069637,-0.0022454473002951583,0.00671380132861665,-0.004419913787328471,-0.0037508230553125336,-0.005708370712877976,-0.018076571106955982,-0.010314191361563342,-0.006756944050729285,0.01275495412850639,0.014083767355982602
delete-node_Invocation_Block,-0.010321296822804873,-0.044030545428801915,-0.016686737499945432,0.00782626670465597,-0.040750266981329025,0.19008466084462566,0.012085012711532441,-0.0004927229466109817,0.01346866846528834,-0.019965359484728794,-0.011523177370050867,0.002881919062680949,-0.022043726262465233,-0.010579053564689828,-0.01724260674375736,0.021326436294354056,-0.01346523999816746,-0.004828180493989036,0.022478329146506625,-0.007689998206412499,0.021312022804680406,-0.007410311882407197,-0.011223121545629988,-0.0021918762154872888,0.019777035296777917,0.009112185623576349,0.036684664346352105,0.010714682919191091,0.011363772671706126,0.09721433545107244,0.005323222707193624,-0.01294742458847693,-0.014334023351005894,1.0,0.001133560063793742,-0.053569996898418556,0.013443402140235535,0.1542739283786546,-0.0022462858659164663,0.05347691995682662,0.013831569103779678,0.0024320484656720565,0.03161978256895753,-0.0029739122190384636,-0.007729279525030206,0.027133694898165837,0.0006677993586088948,-0.012569603544674667,0.0055262314337638715,-0.007152618063645522,0.0009813901877928565
delete-node_Invocation_Invocation,0.0002158687459323316,-0.008364603271338674,-0.0051216657525624916,0.014450701028023347,-0.013951071101964621,0.07626783197936157,0.013559662831405507,0.006222868710078701,0.0005058476759328159,0.011492664464372181,-0.00833140906000051,0.020974994235276226,-0.002281094145697082,-0.005564662734636278,-0.012193499116115258,0.007553450309048925,-0.0006996969015909561,0.02274578529314426,0.010183579790466335,0.012532334210877875,-0.008394943882359245,-0.008170629062567153,0.001160223923612334,-0.0088266145288977,0.0017129838540537396,0.002849852683521078,0.0022525912602681056,0.009669048307398386,-0.0016072893163749833,-0.005341946220231971,0.07068828928112528,-0.001017454045148947,-0.0202398621276795,0.001133560063793742,1.0,0.014998485998426373,0.10951993074202306,0.018143500176853535,0.08543985701005834,-0.004983827270025034,0.002849852683521092,0.009947935456480468,0.0023269106349360024,-0.0066692866008362895,-0.014610280545410342,0.003450210346626272,0.007629105709383881,-0.008856407684018908,0.010203832973578176,-0.012895703743961984,-0.007940026461821969
delete-node_If_Block,-0.030572934855774773,-0.05576821242120935,-0.021204575895599667,-0.007154431493122166,-0.032592957046517004,0.23031629170867043,0.04442064574564965,0.02290361483025052,-0.022427830962249495,-0.028051585334467645,-0.009628140666793465,0.015880759426925076,0.013414574769945955,0.005450958056478488,-0.013694795195979919,0.009906752385121394,-0.014664449453396592,0.012265118934322064,0.007350465773745187,0.0030077847581691944,0.0050421610381585335,-0.015703374479773314,-0.006201810452361078,0.003180900734376489,0.029952594941529985,0.011203415675629016,0.003937495962689455,0.0029228553703572052,0.0042596211414698834,0.0060490441245873924,-0.00404118285713729,-0.028497038525569954,-0.027556093994831877,-0.053569996898418556,0.014998485998426373,1.0,0.002612310296331105,0.33033243401461077,0.010447015239291577,0.09683856001728379,0.056631262872243425,0.03441248884315528,0.02392105711332045,-0.003938778312449402,-0.018582043063806643,0.017848001493501287,-0.0015464168674014446,0.0006904567545296374,-0.007960545065335636,-0.016316060431409825,-0.00033652817937763606
insert-node_ConstructorCall_Invocation,-0.0054912020168135485,-0.001406300695312185,-0.00500873673390718,-0.005879048295812824,0.011387925061687934,0.008222688346196117,0.00152389646651687,-0.009862115145953709,0.0018152502301364986,0.01904096442192524,-0.0061878520424524415,-0.007549087981444409,-0.010725936187281257,-0.005440752962691611,0.01538246259913117,0.011539180957009502,-0.004297408320962404,-0.0039219958009745325,0.0019642330667795863,0.0028270900229929634,-0.003418088828587064,-0.0033267567136423784,-0.00392199580097453,-0.0035938480278430228,0.03143056629177428,-0.005325662857446397,0.008220846614533,-0.0042249659481349705,0.006580100852311277,-0.005383509690541031,-0.007182925878512257,0.006250592940158758,0.0002456503789107098,0.013443402140235535,0.10951993074202306,0.002612310296331105,1.0,-0.004828927545229085,0.29363200504823966,-0.006104666528203515,-0.005325662857446405,0.002324706554064934,0.008713211947170936,-0.0027154694950215132,0.008477796337531157,-0.0035070608348819507,0.007377636475587272,-0.006336746225330484,-0.004151274511716815,0.019354290427124433,-0.0032328644632002206
delete-node_LocalVariable_Block,0.09636736222561335,0.0038778418910928587,-0.0017196616138125352,0.015028975619137666,0.002386139531994399,0.09218360565164087,0.013623621398655384,0.008915955899849169,-0.013643738032377208,0.003848507251973353,-0.009453020824252995,-0.0008569679496776136,-0.02101600603111623,0.005659106989454368,-0.00010538692094769679,0.011119082359324683,0.012071707111288741,0.003246867371010467,0.015656716624813324,-0.013410487572340417,0.008328719328250541,-0.0063477508393435635,0.0032468673710104976,0.006462628314242002,0.011294567627070148,-0.007977322892912581,0.013827039781177665,0.006713946186768101,0.00488472696669476,0.011070267339449644,0.047007453116440535,-0.010427356036462852,-0.018766881097841356,0.1542739283786546,0.018143500176853535,0.33033243401461077,-0.004828927545229085,1.0,0.011033946832621497,0.30663429118531493,0.14930815620333132,0.08474214772586365,0.1348632808542707,0.007627935249633776,0.024918602028194885,0.022259084857786545,0.002875593849346516,0.01435133297715256,0.0011707365549027916,-0.004340577501212705,0.0023534227541550964
delete-node_Invocation_Return,-0.016829428412944523,0.0009455469416163923,-0.016392105729125625,-0.007427042913763109,0.0032850255775471373,0.012294674091823029,0.005471771279183306,-0.012458879179754133,-0.002886887211694865,0.010239241180543944,0.005181108614618395,-0.009536815752626696,-0.005958179066949321,-0.006873341347761084,0.009892874520840813,0.006435742406577415,-0.005428946049053953,-0.004954684781579812,0.023787473127834937,-0.0018698092795987242,-0.004318095571871897,-0.004202715070986713,0.015477005039367886,-0.004540133400051038,0.0039158549024700656,-0.006727947211228015,0.015264532946296845,-0.005337429091768977,-0.007275125202120865,-0.006801025520879782,-0.018196830932448078,0.0014850651838270105,0.003642933276196598,-0.0022462858659164663,0.08543985701005834,0.010447015239291577,0.29363200504823966,0.011033946832621497,1.0,-0.0052447810245642625,-0.006727947211228002,0.0018196049795850837,0.0019492720854306336,0.055512340103201545,-0.011101937473583741,-0.0044304945309596,0.015338304597702582,-0.008005255915770441,0.01406470183874926,0.011836594719418957,-0.004084100332985625
delete-node_VariableRead_Invocation,0.037655271823489024,-0.004887529806433036,0.022315247438114416,-0.005199552692848449,0.006636472183068047,0.02779157353657729,-0.0008687653312749315,0.15894548854441498,-0.005356100692061064,0.030908715492936882,-0.006278037351744722,-0.004469410607341883,-0.02391179056670163,0.013481557970307092,0.026323991150925027,-0.005010195306699735,0.033574544728845634,-0.00874347381514283,0.015359010943370825,-0.01423815402314671,-0.007620092342566291,0.0065033413395038505,0.0030720313404555954,-0.00801191987998565,-0.003071876067182881,0.005566649726932839,0.012458287326606561,0.012526344559349697,0.0034861171593339162,0.01387889458396701,0.011017092624089585,-0.003985549280484415,0.01534869160507886,0.05347691995682662,-0.004983827270025034,0.09683856001728379,-0.006104666528203515,0.30663429118531493,-0.0052447810245642625,1.0,0.04916509683636922,0.049233247107851257,0.03848628780954095,0.010989397673127453,0.0697816050863625,0.03180203891329974,0.009208431052841784,0.022585227400033214,0.0019116675152314312,0.0017106372457303897,0.007115498664303974
move-tree_BinaryOperator_LocalVariable,0.025483489544949438,-0.007022861480823077,-0.0020919866736558565,0.014702312782196952,-0.008506150105720504,0.011156913166580964,-0.008129675683364812,-0.008557690868304999,0.004701369360526297,-0.009046203263232832,-0.005369408502581117,-0.006550598966525298,-0.009307257601994091,0.016660782982897315,-0.00430804691433639,-0.005055441027634746,-0.003729006546913662,0.026190215994994808,0.004853399565074345,-0.007617288413238434,-0.0029659912830622566,-0.002886739317892685,-0.0034032484061292767,-0.0031185034847789664,0.0033024856455152072,-0.004621257785814746,-0.0058696042708879,-0.0036661458498675552,0.021157569492172887,-0.004671453439384803,-0.004189581441173721,-0.006441935363042982,0.0031093431389069637,0.013831569103779678,0.002849852683521092,0.056631262872243425,-0.005325662857446405,0.14930815620333132,-0.006727947211228002,0.04916509683636922,1.0,0.03335112708826748,0.04637400123683604,-0.002356304723357506,-7.244945957943182e-06,0.030035014503658822,0.0009974990481389082,-0.005498609020958924,-0.003602201298097998,-0.0065505989665252925,-0.002805265836563174
delete-node_Assignment_Block,0.01432355376760075,0.0006574426132975136,0.08494219155961423,-0.012713352412888115,-0.0016373936981418696,0.006233846176611662,-0.009959796170188738,0.00807320737723557,0.0009282502063958978,-0.0039686455368678425,-0.013381135812498113,-0.0036048347069886555,-0.0006036326169179479,-0.002980042569937739,-0.01073611009846574,-0.0043884019348398185,0.0018097634989060845,-0.008481256195015257,-0.00403310154668526,0.008452293194880799,-0.007391565040779273,-0.007194060733027042,0.0036782508946123036,-0.007771641632689434,-0.016511407787956577,-0.011516664829436163,-0.007542683652054905,0.0021556586846415934,-0.003417423147268895,-0.01164175772510521,0.02006418287460319,-0.0031233864571989798,-0.0022454473002951583,0.0024320484656720565,0.009947935456480468,0.03441248884315528,0.002324706554064934,0.08474214772586365,0.0018196049795850837,0.049233247107851257,0.03335112708826748,1.0,0.004466725717648463,0.0116671498931909,0.01447785528749559,0.2234687512712301,-0.015277014913754607,-0.013703117215594415,-0.008977067915513507,0.009115118387537164,-0.006991020171247601
move-tree_VariableRead_BinaryOperator,0.09491466855251347,0.026080264313214894,0.005571002302814054,0.020078107091703348,0.018302818187260143,0.0031862864069371836,0.0029472975933784932,-0.010973832524780444,-0.009485870113426104,-0.012264001638488668,-0.010693671952335766,-0.005168028860732491,-0.001746169552250771,0.012362620352560357,-0.00857987251948516,-0.010068376786366184,0.020079488838513498,-0.006777882891562684,-0.009320272539105128,-0.0015768653323271283,-0.005907045027270383,0.01199525995420181,-0.006777882891562726,-0.006210787134637138,-0.004997749473913493,-0.00920366083990902,-0.0029136883128641484,-0.007301467383056222,0.0013492132544767848,0.0016935686017157411,0.030086203879964815,0.01119596245906816,0.00671380132861665,0.03161978256895753,0.0023269106349360024,0.02392105711332045,0.008713211947170936,0.1348632808542707,0.0019492720854306336,0.03848628780954095,0.04637400123683604,0.004466725717648463,1.0,-0.004692798046416404,0.008001669728064988,-0.006060803947446727,0.13235650693435044,-0.0015911690067629159,0.021294598030999364,-0.013046121636239244,-0.005586945485872564
insert-node_FieldRead_Return,0.0072166970213323675,0.04038143966443247,-0.005740948158875948,-0.0026011464936991965,0.007216697021332326,-0.023448691521461076,-0.004145190357239478,-0.004363428388677391,-0.004085141679658113,-0.004612512970611005,-0.0027377746930941425,-0.0033400446374196235,-0.004745620362577825,-0.0024072255882075697,-0.002196603557554392,-0.0025776877473999045,-0.0019013602242435004,-0.001735261408427902,0.02097484208115341,-0.0038839323619609934,-0.00151231106197306,-0.0014719017646519748,0.056106785539168764,-0.001590074570941956,-0.0043776137501937065,-0.0023563047233575063,-0.0029928164384567194,-0.0018693085698610167,0.015187824343869134,-0.0023818986765799894,-0.00637301056772695,-0.003284638820646478,-0.004419913787328471,-0.0029739122190384636,-0.0066692866008362895,-0.003938778312449402,-0.0027154694950215132,0.007627935249633776,0.055512340103201545,0.010989397673127453,-0.002356304723357506,0.0116671498931909,-0.004692798046416404,1.0,-0.007391855993741416,-0.0015516761446474328,-0.004913658480590331,-0.002803651951153248,-0.0018367042754565668,-0.003340044637419623,-0.0014303597521127852
insert-node_Invocation_Invocation,0.004936268386409839,0.03242436921522989,0.022460209064305063,0.003705249155851468,0.017822594733702676,-0.09867285223801343,-0.00887114222196713,-0.003109476856021113,0.012823101855888674,-0.002133350169563805,0.014383397452223664,-0.005145098496947906,0.029168190210362786,-0.007717310557556841,0.0020194196015543334,0.004026942497185293,0.03312219583111302,-0.010676175233054058,-0.0037064904965796947,0.02040494529391065,-0.009304475870951298,-0.009055858148486445,-0.010676175233053996,-0.009782914937513147,-0.007214923479842566,-0.007252190903895775,-0.01841326763918313,-0.011500898803809816,-0.0001648871273518663,0.028352303043541784,-0.008888342790709405,0.011110479373977314,-0.0037508230553125336,-0.007729279525030206,-0.014610280545410342,-0.018582043063806643,0.008477796337531157,0.024918602028194885,-0.011101937473583741,0.0697816050863625,-7.244945957943182e-06,0.01447785528749559,0.008001669728064988,-0.007391855993741416,1.0,0.001426513769855719,-0.016120145284227415,0.15356725445494163,-0.01130030126921273,0.09755147828843944,0.0031000279946784524
move-tree_BinaryOperator_Assignment,0.00686898965191209,-0.00970482131769486,0.006470333347813047,-0.003359411332208948,0.006868989651912163,0.017468589851844844,-0.0053535621673002215,0.030489062609175634,-0.0052760085929668766,-0.005957114826468225,-0.003535868260897312,-0.004313706987365419,0.027180891663973892,-0.003108960198818802,-0.002836939365581185,-0.0033291140850726718,-0.0024556291233144324,-0.002241110546421876,-0.0052368250651257985,-0.005016144389372373,-0.0019531675481268677,-0.0019009784647069528,-0.0022411105464218693,-0.002053600035837669,-0.005653739716720168,-0.0030431953021328407,-0.0038652576788454737,-0.002414234034183783,0.024843200185064942,-0.0030762501941582884,0.016939879675392105,-0.004242149722448231,-0.005708370712877976,0.027133694898165837,0.003450210346626272,0.017848001493501287,-0.0035070608348819507,0.022259084857786545,-0.0044304945309596,0.03180203891329974,0.030035014503658822,0.2234687512712301,-0.006060803947446727,-0.0015516761446474328,0.001426513769855719,1.0,0.009760672503671105,-0.0036209495155651145,-0.0023721252039559096,-0.004313706987365397,-0.001847326466242071
delete-node_BinaryOperator_If,-0.012649563501205571,-0.02377169310390366,-0.014551664433159738,-0.0009951590837485873,-0.012649563501205528,0.0626576053731655,0.007460006531734683,0.011188604476138031,-0.010516964350956143,-0.007857633334133663,-0.0020296430276599705,-0.006123086401390654,0.0020089726713083404,0.021389300877868594,0.02521812791916458,-0.010542231839677455,-0.007776186357302151,-0.0070968751310335025,-0.01658333794805497,-0.009381928871240675,-0.006185052415720478,-0.006019786401143243,0.007313023612181683,0.009216247330245439,0.0052508424038538405,-0.009636819162297135,-0.003843794655971802,0.005736837020185536,-0.010576517445041322,-0.009741493356771347,-0.005834021928900822,0.0018901783901537658,-0.018076571106955982,0.0006677993586088948,0.007629105709383881,-0.0015464168674014446,0.007377636475587272,0.002875593849346516,0.015338304597702582,0.009208431052841784,0.0009974990481389082,-0.015277014913754607,0.13235650693435044,-0.004913658480590331,-0.016120145284227415,0.009760672503671105,1.0,-0.0114663806338201,0.2920869376305351,-0.006123086401390639,-0.005849887805893837
delete-node_ConstructorCall_Invocation,-0.0029213788007476666,0.01972088317989178,0.009761110456483913,-0.006069965159137027,-0.007010082510681473,-0.01697067366258556,0.01143568836838746,-0.010182378561845071,0.0011722188612491187,0.00827020278117944,-0.006388797032732694,0.005239604740707999,-0.0018148438786893249,0.012387167832021095,-0.0051259346965229005,0.010810574635885237,0.018316692721473713,-0.004049359125549686,-0.009462177312150554,0.002181522681134476,-0.0035290882225165313,0.055279571845359476,-0.004049359125549671,-0.0037105550454104986,-0.010215481138106167,0.01289138770465622,-0.0069839555569551895,-0.004362167958712738,0.0056502416472072005,-0.0055583343784969584,-0.01487188522392706,-0.0076649443812443355,-0.010314191361563342,-0.012569603544674667,-0.008856407684018908,0.0006904567545296374,-0.006336746225330484,0.01435133297715256,-0.008005255915770441,0.022585227400033214,-0.005498609020958924,-0.013703117215594415,-0.0015911690067629159,-0.002803651951153248,0.15356725445494163,-0.0036209495155651145,-0.0114663806338201,1.0,-0.004286083458453836,0.2919841427894036,-0.003337848860641872
move-tree_UnaryOperator_BinaryOperator,0.0006690650976113336,-0.0021896457521935996,0.002963058375316901,-0.003976503201502398,0.006887142212958128,0.01462119683089583,-0.006336960554250798,-0.006670591986699735,-0.006245161126872634,0.0074218959558924255,-0.004185373587551569,-0.005106093880537891,-0.00725486804015735,0.023701252378405712,0.02662460358820244,-0.003940640638594682,-0.0029067048077561696,-0.0026527812111973585,-0.006198779958120749,-0.005937562343823396,-0.0023119458262617913,-0.002250170105226071,-0.0026527812111973395,-0.0024308268055237836,0.008531284151990554,-0.0036022012980980156,0.017506143962874254,-0.0028577058349669973,-0.007722961073362988,-0.0036413280589993238,-0.009742741128637638,-0.005021392227511421,-0.006756944050729285,0.0055262314337638715,0.010203832973578176,-0.007960545065335636,-0.004151274511716815,0.0011707365549027916,0.01406470183874926,0.0019116675152314312,-0.003602201298097998,-0.008977067915513507,0.021294598030999364,-0.0018367042754565668,-0.01130030126921273,-0.0023721252039559096,0.2920869376305351,-0.004286083458453836,1.0,-0.0051060938805378665,-0.0021866627455832985
insert-node_Invocation_Return,0.008591193793798461,0.009342485634569332,0.0035319418364527975,-0.0072312665524549265,-0.00517453893140338,-0.017703607094428118,-0.011523755565660628,-0.012130463946381672,-0.0023463309380391323,0.01921836936880501,-0.007611097112094714,0.012655561601516535,0.002394187242744143,-0.006692160523209708,-0.006106624856855739,-0.007166050522566745,0.01386575260092291,-0.004824079617555618,-0.011272474308646701,-0.010797450373932595,-0.004204270857425253,-0.004091931778932745,-0.0048240796175555885,-0.004420455783099544,-0.012169899683859725,0.00892813205078394,0.016122067484499392,-0.005196734812974573,0.0006341024920220311,0.008692196650559989,-0.005938700918820903,0.0020207730408333467,0.01275495412850639,-0.007152618063645522,-0.012895703743961984,-0.016316060431409825,0.019354290427124433,-0.004340577501212705,0.011836594719418957,0.0017106372457303897,-0.0065505989665252925,0.009115118387537164,-0.013046121636239244,-0.003340044637419623,0.09755147828843944,-0.004313706987365397,-0.006123086401390639,0.2919841427894036,-0.0051060938805378665,1.0,0.12314771605226281
